faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
20,56,141,0.2532,3647.6,4570.3,9.2817,26.599,42.048,2708.0,75.077,120.41,0.32398,79.63,51.303,2598.1,27.562,50.57,3101.2,22.076,65.962,243.86,332.35,94.603,77.058,32.176,8.9179,26.266,6.7575,18.533,1.6835,33.255,13.81,24.029,1.3955,18.316,2.294,4.7751,2.2741,-0.00089046,0.82907,0.096134,53.783,43.555,61.728,53.997,24.917,62.377,16.82,39.502,41.935,47.854,50.97,41.35,20.387
3,21,5,0.21194,3642.4,4521.2,9.4652,26.774,42.283,2705.0,74.537,120.43,0.31568,80.146,50.64,2634.1,26.44,49.852,3102.3,22.113,65.77,229.64,340.79,94.664,77.466,32.291,8.9208,25.927,7.0033,18.795,1.6766,33.16,13.81,24.073,1.2166,18.663,2.2295,4.888,2.3714,0.017866,0.8357,0.098577,53.724,43.828,63.16,54.413,20.867,58.829,22.046,36.808,39.984,46.191,47.505,41.839,20.08
7,35,258,0.18507,3645.9,4502.8,9.5229,26.904,42.839,2723.2,73.616,120.41,0.32398,79.81,49.087,2654.0,25.362,50.023,3112.5,22.966,67.92,286.52,350.37,94.321,77.716,32.76,8.7754,26.665,6.7849,17.874,1.6134,34.206,13.678,23.27,1.236,17.57,2.2674,4.8688,2.2476,0.015087,0.74249,0.077302,54.047,43.024,63.091,54.84,18.454,79.284,24.578,37.632,35.415,46.586,63.226,42.14,17.841
12,4,10,0.19709,3631.6,4472.7,9.4224,26.915,42.863,2698.5,74.728,120.38,0.36612,79.921,48.582,2626.7,25.416,49.872,3096.1,22.575,65.648,230.58,341.38,94.835,77.421,32.301,8.9439,26.274,6.8293,19.034,1.6282,32.547,13.821,23.857,1.2094,18.786,2.2769,4.8079,2.2979,0.028874,0.8304,0.098108,53.654,44.302,62.69,53.826,19.294,62.122,21.836,42.75,33.928,46.237,47.428,40.224,19.026
10,52,70,0.30799,3632.1,4540.1,9.1946,26.716,42.4,2700.4,73.86,120.41,0.34078,79.936,50.861,2628.4,26.236,50.052,3099.5,23.857,66.171,203.44,339.45,94.723,77.027,31.72,9.0527,26.369,6.8675,18.923,1.6717,32.748,13.869,24.072,1.4533,19.05,2.2873,4.8205,2.2867,0.025699,0.83787,0.094834,53.192,43.216,62.84,54.73,30.133,61.666,21.613,40.598,40.635,46.655,42.057,40.804,16.117
5,46,312,0.23797,3657.9,4572.5,9.1847,26.978,41.928,2689.9,74.651,120.38,0.35125,80.342,51.318,2618.1,25.308,50.232,3089.0,22.884,65.826,226.98,338.22,94.842,77.059,31.871,9.0083,25.906,6.9987,19.272,1.6447,32.998,13.919,23.66,1.4988,19.436,2.2651,4.9136,2.3801,0.019977,0.86303,0.083055,53.258,44.005,62.669,53.601,23.788,61.408,21.501,41.83,41.979,47.072,47.402,40.297,21.157
15,43,214,0.21851,3665.8,4503.1,9.2634,26.847,42.028,2698.1,76.102,120.4,0.34093,80.034,50.25,2626.3,25.31,50.475,3096.2,22.488,65.426,218.47,340.37,94.809,77.142,32.227,8.9056,26.373,6.8737,18.77,1.6358,32.924,13.982,23.773,1.4296,18.88,2.2696,4.9198,2.2547,0.01738,0.82855,0.10512,53.378,43.468,63.079,53.857,21.436,62.752,21.669,41.149,38.835,47.634,44.797,40.476,19.258
16,4,479,0.24614,3749.0,4503.7,9.2709,26.989,42.489,2700.6,74.416,120.4,0.33509,80.131,49.07,2628.8,25.684,49.909,3099.3,24.315,66.964,269.67,342.12,94.293,77.232,31.988,8.9149,26.58,7.0352,18.565,1.6685,33.153,13.796,23.842,1.1893,18.551,2.2588,4.8014,2.4065,0.015977,0.85316,0.085565,53.904,44.355,63.843,54.171,24.637,61.98,21.818,40.424,35.363,46.324,49.973,41.535,14.873
10,72,131,0.25185,3652.8,4467.8,9.2371,26.865,42.039,2712.7,75.549,120.38,0.32409,79.683,48.281,2641.1,24.776,49.746,3109.8,22.192,66.567,241.07,342.15,94.517,76.527,31.927,8.9439,26.379,6.8644,18.577,1.6519,32.966,13.54,24.455,1.1866,17.592,2.2349,4.8764,2.3143,0.012737,0.82347,0.086729,53.237,44.423,62.306,54.647,24.43,59.886,22.384,38.495,33.04,45.946,51.101,41.715,19.934
17,32,271,0.27389,3670.1,4546.2,9.1103,26.951,42.669,2698.5,74.905,120.4,0.36996,80.169,49.611,2626.9,24.291,49.998,3098.1,22.274,66.494,252.48,340.77,92.905,77.418,32.585,9.0167,26.204,6.9577,19.12,1.6506,33.28,13.855,23.916,1.1973,18.652,2.2707,4.8403,2.2696,0.031384,0.85197,0.0872,54.035,44.192,63.417,53.943,27.103,64.848,21.938,44.571,36.954,46.529,52.907,41.923,19.77
17,74,134,0.23376,3641.0,4522.0,9.3064,26.873,42.276,2714.9,75.178,120.27,0.34866,79.397,48.25,2644.0,24.952,50.615,3109.3,23.344,65.763,244.48,343.15,94.371,76.775,31.922,8.8889,26.728,6.8459,18.631,1.643,33.282,13.623,24.56,1.3292,18.449,2.2664,4.7952,2.242,0.031668,0.81396,0.096009,53.86,44.035,63.14,54.206,22.843,60.651,23.134,40.918,32.951,47.958,50.031,41.613,17.234
12,56,2,0.25074,3700.4,4523.5,9.3413,27.163,42.325,2705.8,75.541,120.4,0.33808,80.257,49.719,2634.3,23.677,49.659,3104.3,22.908,65.772,229.6,340.98,94.549,77.182,32.188,8.8933,26.383,6.882,18.776,1.6567,32.958,13.823,23.978,1.2565,18.579,2.2633,4.8436,2.2986,0.017866,0.8357,0.098577,53.724,43.828,62.427,53.81,24.623,62.636,22.08,39.947,37.272,45.744,47.508,41.247,18.206
9,51,14,0.24673,3706.9,4461.8,9.3717,26.919,42.467,2700.2,75.086,120.42,0.33703,80.038,51.835,2628.6,25.983,50.369,3098.6,23.987,65.802,230.75,340.59,94.571,77.08,31.531,8.891,26.421,6.8382,18.911,1.6626,33.01,13.789,24.228,1.2943,18.615,2.2753,4.7892,2.2914,0.0072793,0.85754,0.10757,53.493,43.326,63.135,53.968,24.273,61.532,21.906,39.666,43.5,47.388,47.839,41.189,15.667
20,72,33,0.23659,3620.3,4481.8,9.4231,27.198,42.236,2710.1,75.258,120.38,0.33628,79.765,50.949,2638.6,26.009,47.767,3108.1,23.224,65.746,231.81,341.87,94.553,77.297,32.059,8.8949,26.85,6.8908,18.809,1.6323,32.916,13.853,23.778,1.1657,18.328,2.2591,4.8004,2.2366,0.020068,0.82272,0.11202,54.372,44.47,63.704,53.668,22.794,62.842,22.247,39.879,40.894,41.366,48.513,40.291,17.472
2,2,468,0.29891,3658.4,4669.9,9.6386,27.358,42.58,2689.5,75.149,120.39,0.68217,81.591,51.381,2617.4,24.703,49.542,3092.1,22.379,63.618,144.45,340.06,94.328,79.016,31.575,8.8586,26.615,7.0194,18.529,0.95611,32.907,13.915,23.914,1.2314,18.726,1.3546,5.1188,2.3628,0.017587,0.83781,0.056774,52.987,43.594,64.609,55.121,29.59,62.944,21.087,81.6,42.163,45.475,28.231,41.182,18.201
20,58,212,0.28515,3658.7,4548.2,9.2744,27.046,42.295,2685.6,75.237,120.41,0.33716,80.185,48.375,2605.7,24.953,49.828,3089.7,24.044,65.836,230.9,333.67,94.904,76.859,31.63,9.0173,25.894,6.7976,19.203,1.6772,32.281,13.842,23.345,1.2313,19.019,2.2693,5.0371,2.35,0.022478,0.87644,0.10944,54.229,43.972,62.665,53.811,27.831,61.818,19.508,40.321,33.318,46.136,47.964,40.283,15.826
7,28,241,0.24179,3659.8,4462.4,9.4446,26.938,42.41,2695.2,74.413,120.38,0.3482,80.01,49.951,2624.3,26.082,49.68,3090.3,23.984,67.373,275.82,344.21,94.385,77.116,32.633,9.0329,26.143,6.8216,18.591,1.6496,33.464,13.798,23.464,1.3278,18.546,2.2294,4.9057,2.2697,0.015753,0.81656,0.10332,54.002,44.246,64.079,53.253,23.919,76.96,22.529,41.006,37.957,45.793,59.664,41.556,15.683
4,70,466,0.24464,3659.3,4547.9,9.3897,27.159,42.094,2700.8,74.983,120.39,0.33666,80.228,48.249,2628.5,24.511,50.908,3100.3,23.419,66.085,242.32,339.74,94.768,77.741,32.28,8.8936,26.321,7.0623,18.981,1.6949,32.708,13.75,24.117,1.2314,18.737,2.2643,4.8494,2.3084,0.021464,0.8438,0.085867,53.78,43.476,61.866,53.564,24.647,62.637,21.776,40.284,32.947,48.635,50.872,44.248,17.007
13,32,330,0.23191,3668.2,4502.5,9.2345,26.899,42.072,2789.4,75.222,120.4,0.31704,78.417,51.018,2719.7,24.376,49.022,3180.1,22.732,67.744,308.63,345.12,95.017,76.702,31.784,8.9304,27.621,6.7439,17.897,1.6564,32.174,13.847,25.211,1.1773,17.277,2.2843,4.6211,2.0691,0.016079,0.71199,0.077541,54.424,44.18,63.439,53.718,22.277,61.297,25.189,35.6,41.095,44.271,66.452,40.526,19.073
19,7,70,0.26966,3641.9,4569.4,9.3263,26.23,42.399,2709.2,75.307,120.39,0.32572,80.141,51.128,2638.9,27.564,48.623,3105.0,22.463,66.112,239.44,341.63,94.504,77.103,32.39,8.9225,26.38,6.816,18.825,1.6689,33.1,13.65,23.712,1.2653,18.853,2.2609,4.8237,2.2435,0.01105,0.83245,0.10102,53.453,43.493,62.851,54.58,26.187,60.352,21.103,38.26,41.419,43.348,50.006,40.422,19.283
11,63,181,0.26849,3679.8,4491.4,9.4763,26.877,42.459,2710.6,74.734,120.32,0.32115,79.781,49.139,2639.6,23.849,50.178,3108.4,23.688,65.86,241.53,341.99,94.449,77.217,32.168,8.9622,26.083,6.7502,18.933,1.6313,32.888,13.969,23.955,1.5609,18.595,2.2902,4.8269,2.2128,0.010444,0.85218,0.092613,53.128,43.791,63.109,53.802,26.565,60.792,22.298,38.356,35.565,46.946,49.741,37.382,16.414
2,61,360,0.25001,3692.9,4602.1,9.6699,26.916,42.575,2696.9,75.847,120.35,0.67323,81.246,49.05,2625.0,25.784,50.066,3095.6,21.89,63.109,134.17,342.37,94.62,78.845,32.282,8.8767,26.937,6.8265,19.031,1.0043,32.814,13.917,24.691,1.2905,18.145,1.344,5.1477,2.4081,0.011953,0.8345,0.058501,54.244,44.279,62.448,55.394,24.501,61.83,21.812,80.176,35.305,46.688,25.545,40.118,19.385
14,18,396,0.1888,3600.8,4530.7,9.4823,27.063,42.202,2710.5,74.995,120.33,0.35485,80.391,50.548,2639.2,23.557,50.509,3104.9,22.397,66.129,237.58,343.09,96.367,78.014,32.327,8.9438,26.563,6.9134,18.893,1.6291,33.072,13.702,24.233,1.2327,18.703,2.2938,4.7741,2.3725,0.030866,0.79636,0.096913,53.618,43.69,62.734,54.432,18.781,62.446,22.893,41.829,39.714,47.713,48.879,39.083,19.289
5,35,252,0.26023,3677.8,4408.0,9.3866,26.914,42.461,2699.5,73.69,120.41,0.33545,80.415,50.309,2628.4,24.482,49.38,3098.3,23.224,65.916,233.61,341.06,94.593,77.511,32.591,8.9141,25.991,6.8115,18.315,1.6994,33.037,13.687,23.764,1.209,18.627,2.2626,4.9296,2.356,0.016458,0.8494,0.089479,53.834,44.288,63.216,52.994,25.515,61.372,21.933,40.701,39.01,45.098,48.41,41.518,20.171
17,14,55,0.27075,3626.9,4491.5,9.2428,26.934,42.341,2703.1,75.693,120.01,0.36308,79.936,50.566,2632.0,23.513,49.203,3100.6,23.151,65.593,221.73,340.3,94.182,76.858,32.082,8.9492,25.97,7.011,18.865,1.686,33.124,13.832,23.448,1.2638,18.405,2.3199,4.9631,2.3638,0.010145,0.83718,0.11982,53.318,42.99,62.744,54.456,26.474,61.112,21.918,42.965,39.766,44.69,45.418,41.656,17.584
7,75,43,0.37195,3675.5,4288.9,9.664,26.692,42.487,2631.5,70.481,120.47,0.38158,82.558,49.021,2557.3,25.1,49.022,3046.8,22.266,67.407,240.28,327.54,94.428,78.263,31.697,9.1446,24.818,6.7542,20.323,1.7619,32.291,14.068,21.058,1.354,20.455,2.4045,5.4045,2.5452,0.02204,0.88417,0.10317,54.323,43.634,62.631,51.674,36.627,77.393,17.255,46.902,35.219,44.271,52.332,42.072,19.533
15,27,383,0.25481,3570.5,4451.4,9.2589,26.799,42.11,2706.1,75.903,120.39,0.33401,80.211,48.592,2634.4,25.643,49.694,3104.2,23.145,66.025,234.19,340.36,94.687,76.869,32.235,8.843,26.66,6.8396,18.61,1.6414,32.66,13.945,23.66,1.246,18.472,2.3079,4.8306,2.2663,0.023405,0.84662,0.093341,53.613,43.74,63.494,53.721,24.701,60.755,21.863,39.233,33.958,45.827,48.631,40.273,17.731
16,74,84,0.26093,3707.8,4512.8,9.2764,26.755,42.034,2692.2,75.246,120.41,0.35576,80.192,50.618,2620.5,26.088,50.636,3091.1,22.989,65.202,215.44,340.05,94.585,76.994,32.346,9.0479,25.67,6.8559,18.454,1.6656,32.871,13.952,23.008,1.1805,18.914,2.2641,4.8962,2.2928,0.025126,0.87209,0.11121,53.635,44.333,63.741,54.016,25.435,61.012,21.667,42.077,39.918,48.006,54.48,41.415,18.107
20,35,260,0.28142,3640.3,4471.2,9.3043,26.692,42.616,2705.2,75.226,120.39,0.33679,80.205,50.756,2625.6,24.971,50.242,3103.4,23.249,65.726,227.87,338.39,94.69,77.236,31.751,8.9864,26.23,6.9396,18.777,1.6741,32.925,13.784,23.553,1.2627,18.683,2.2359,4.8209,2.2494,0.016374,0.87052,0.087326,53.72,43.769,62.737,54.081,27.594,62.302,20.627,40.697,40.325,47.094,48.111,41.053,17.494
12,25,179,0.18858,3650.2,4428.8,9.7548,26.857,42.742,2705.0,73.409,120.49,0.38085,83.065,50.1,2637.0,25.714,50.071,3098.4,21.547,71.387,340.11,348.77,93.825,79.949,33.281,8.9772,24.975,6.8547,18.663,1.6791,35.343,13.751,21.977,1.3305,18.373,2.3432,4.9246,2.3585,0.022347,0.67412,0.069756,53.344,43.652,62.624,52.967,18.574,63.994,23.425,44.859,38.394,46.699,83.089,42.848,22.272
7,7,4,0.24847,3672.3,4522.0,9.2697,27.308,42.488,2703.6,75.969,120.39,0.33912,79.946,50.274,2631.8,25.537,49.827,3100.2,23.873,65.642,229.81,341.3,94.599,77.262,32.171,8.968,26.337,6.9623,18.728,1.6666,33.244,13.889,24.255,1.1824,18.08,2.2981,4.8018,2.1877,0.017866,0.8357,0.098577,53.724,43.828,62.91,53.827,24.854,63.864,22.377,39.819,38.906,46.134,47.501,40.823,15.957
9,17,289,0.22907,3680.5,4515.2,9.4049,26.899,42.234,2707.1,74.759,120.4,0.34657,79.821,48.975,2635.3,24.905,49.241,3104.0,22.465,65.897,237.65,342.36,94.618,76.881,32.798,8.8292,26.139,6.6719,18.778,1.6779,33.335,13.763,24.315,1.1953,18.689,2.2744,4.8784,2.3152,0.026108,0.83466,0.08428,54.742,43.726,63.017,53.56,22.435,60.883,22.223,40.462,35.084,44.777,49.269,40.819,19.337
16,35,489,0.29391,3666.0,4483.8,9.2313,26.957,42.666,2704.9,74.51,120.42,0.3443,80.246,50.776,2633.2,26.268,49.258,3106.3,22.402,65.544,229.96,337.41,94.695,77.049,31.884,8.8342,26.642,6.9107,18.761,1.6226,31.961,13.787,24.454,1.176,18.887,2.2312,4.8401,2.2896,0.025329,0.85883,0.098142,54.672,44.131,63.016,54.353,29.26,61.495,21.144,42.008,40.384,44.816,42.795,41.336,19.464
20,23,145,0.19749,3672.2,4475.1,9.3404,26.874,41.871,2694.4,74.609,120.39,0.32001,79.975,50.142,2614.1,24.728,48.479,3092.8,23.565,65.325,217.65,337.18,94.739,77.187,31.921,8.7189,26.075,6.9086,18.985,1.6454,33.206,13.941,23.462,1.1874,19.371,2.2307,4.8947,2.2955,0.019653,0.83699,0.10681,53.837,43.508,63.46,54.796,19.4,61.168,20.185,37.66,38.518,43.013,44.394,40.986,16.79
2,63,393,0.28594,3663.7,4669.5,9.6399,26.838,42.611,2691.5,75.281,120.42,0.68206,81.452,50.504,2619.4,25.843,51.486,3093.3,21.659,62.81,124.51,340.14,94.616,79.029,32.12,8.7986,26.819,6.8412,19.088,1.0137,32.611,13.825,24.861,1.146,18.567,1.3693,5.2726,2.439,0.032592,0.82265,0.053745,53.227,44.119,62.948,55.494,28.207,62.677,20.906,81.597,39.582,49.973,23.547,41.48,19.891
14,22,199,0.21463,3708.2,4604.9,9.3594,27.033,42.225,2713.8,74.85,120.02,0.34565,79.952,49.098,2644.1,26.625,47.959,3110.7,23.315,65.261,218.26,342.82,93.78,77.528,32.617,8.935,26.34,6.8193,18.514,1.6634,32.855,13.861,24.657,1.4131,18.386,2.2563,4.8607,2.2815,0.019206,0.7963,0.10684,53.371,44.044,62.785,54.038,20.794,61.497,22.628,41.601,35.445,41.811,44.638,29.985,17.196
16,33,417,0.24712,3678.0,4558.9,9.3588,26.314,42.183,2719.9,74.582,120.38,0.32206,79.626,49.932,2649.5,26.983,49.332,3115.9,22.347,65.587,236.86,343.28,94.565,77.191,32.338,8.5533,26.857,6.9907,18.386,1.666,32.699,13.671,24.544,1.2351,18.136,2.2763,4.8091,2.2912,0.019806,0.82671,0.086811,53.726,43.474,63.976,54.426,24.15,59.725,22.672,37.817,37.9,44.987,42.576,41.111,19.498
18,15,225,0.40406,3679.5,4317.6,9.306,27.196,42.635,2686.3,74.464,120.46,0.34368,80.581,48.917,2613.5,25.142,51.006,3096.8,22.926,67.932,315.05,332.46,94.374,74.432,31.891,9.1603,25.725,6.88,19.733,1.6775,32.129,14.05,22.556,1.4209,20.413,2.2679,4.9316,2.4374,0.027373,1.1223,0.11491,53.721,44.491,63.922,52.197,40.035,60.325,19.721,41.748,34.912,48.862,71.492,42.182,20.187
10,62,341,0.28846,3715.7,4567.0,9.3252,26.836,42.019,2719.2,76.029,120.41,0.34757,79.742,49.183,2647.9,27.245,49.31,3114.9,22.006,65.036,268.58,342.16,94.622,77.314,32.175,8.9097,26.809,6.9474,18.653,1.6951,33.098,13.662,24.619,1.138,18.164,2.2233,4.7974,2.3652,0.0283,0.85172,0.10259,53.793,44.161,63.046,54.585,28.626,63.478,22.827,41.289,35.695,44.937,54.56,40.946,20.425
19,46,59,0.25099,3666.2,4486.3,9.2602,26.998,42.345,2703.2,74.589,120.41,0.30977,80.267,50.57,2632.7,24.671,49.096,3100.1,22.47,65.829,232.3,340.98,94.721,77.104,32.045,8.9784,26.448,6.9204,18.714,1.6668,33.084,13.804,24.153,1.3093,18.653,2.2963,4.8432,2.285,0.013612,0.84332,0.11226,54.558,43.346,63.008,54.11,24.647,60.162,20.967,37.336,39.778,44.443,47.507,41.16,19.274
14,33,140,0.26144,3703.1,4435.7,9.4239,27.043,42.551,2700.0,75.688,120.1,0.3427,80.356,50.781,2629.5,25.794,50.213,3096.2,23.781,66.026,237.98,342.87,93.503,77.817,32.348,8.9732,26.161,6.8979,19.077,1.66,33.624,13.716,23.252,1.2909,18.487,2.2965,4.8951,2.4374,0.022894,0.8249,0.089663,53.27,43.851,62.539,53.364,25.515,61.618,22.52,40.751,40.398,47.028,49.366,33.103,16.029
2,16,6,0.22614,3724.0,4480.4,9.2843,26.58,42.406,2705.0,75.212,120.41,0.33898,80.165,49.416,2633.1,26.28,48.985,3100.7,23.528,65.727,230.45,341.63,94.497,77.346,32.317,9.0714,26.512,6.844,18.8,1.6595,32.607,13.923,23.81,1.3232,18.846,2.2486,4.7724,2.2809,0.025677,0.84302,0.089569,54.911,44.334,63.088,54.051,22.188,62.009,21.984,40.95,36.38,44.185,47.43,41.551,16.721
9,62,369,0.21196,3685.8,4599.1,9.4479,26.593,42.36,2705.8,75.098,120.4,0.32606,79.743,49.653,2634.2,25.886,49.899,3104.1,24.438,66.18,243.02,341.96,94.687,76.999,32.513,8.8395,27.08,6.9593,18.765,1.6964,33.475,13.895,24.08,1.3642,18.563,2.2913,4.7636,2.3433,0.010639,0.80884,0.092305,53.484,43.923,63.23,53.723,20.939,61.055,21.85,38.503,37.079,46.301,50.105,42.028,14.612
13,60,264,0.21726,3667.3,4654.1,9.7512,27.204,42.646,2745.2,74.204,120.41,0.34955,79.784,52.437,2676.4,26.382,50.006,3132.1,23.405,66.855,248.03,352.6,94.603,77.572,32.97,8.7761,26.281,6.739,17.693,1.6334,34.898,13.567,23.688,1.0393,17.515,2.2404,4.8885,2.4468,0.0046686,0.65301,0.089723,53.755,45.449,63.085,54.694,20.942,61.813,25.551,40.44,45.272,46.547,51.507,41.555,16.422
14,66,211,0.22991,3692.5,4533.2,9.5246,26.897,42.411,2703.3,74.382,120.67,0.32483,80.045,49.63,2632.6,26.505,50.25,3101.8,23.451,66.405,252.0,342.09,93.136,77.137,32.198,8.7448,26.835,6.7236,18.969,1.6494,33.487,13.745,23.307,1.277,18.148,2.2704,4.7914,2.2655,0.013433,0.83014,0.095045,53.923,43.87,63.605,53.594,22.627,60.922,22.17,38.883,37.01,47.113,52.243,49.067,16.964
1,78,128,0.6577,3733.1,4590.2,9.184,26.722,42.967,2751.9,74.078,120.39,0.33948,79.275,50.435,2684.8,25.128,48.031,3135.9,23.108,71.781,381.73,356.1,93.995,77.482,33.758,8.7752,26.817,6.7493,17.741,1.6837,34.996,13.677,23.997,0.94963,16.69,2.2677,4.6769,2.2205,0.025012,0.67483,0.070858,53.589,43.372,63.961,54.535,64.752,60.458,26.051,39.427,39.379,41.978,95.119,42.793,17.588
7,44,227,0.33533,3554.5,4401.9,9.365,26.397,42.031,2669.1,74.828,120.4,0.3327,81.017,50.866,2596.0,25.818,47.895,3073.7,23.024,66.75,254.55,332.88,95.088,77.433,31.845,8.9034,25.924,6.9301,19.767,1.6876,31.988,13.895,22.92,1.3321,20.022,2.2937,4.9874,2.3795,0.023166,0.94007,0.095521,53.554,43.997,61.644,51.994,32.776,73.596,19.64,40.721,40.65,41.662,54.362,40.883,18.218
6,43,337,0.0,3605.9,4206.1,9.6916,26.857,42.279,3000.0,73.676,120.42,0.20808,73.47,50.155,2920.1,27.163,49.379,3447.7,21.55,67.419,461.29,306.34,95.739,73.28,23.773,8.5867,35.547,6.707,19.325,1.5433,20.962,13.485,38.162,1.2395,18.961,1.9561,3.5868,1.5951,0.024435,1.0679,0.10179,54.817,41.964,68.199,42.712,100.0,96.056,-0.020968,5.115,38.556,45.097,100.19,100.04,70.78
15,47,419,0.24347,3598.9,4484.8,9.4475,26.879,42.248,2715.6,75.767,120.38,0.33355,79.631,50.661,2645.7,24.118,50.368,3109.5,23.372,65.48,227.71,343.34,94.704,77.307,32.461,9.0069,26.882,6.8989,18.541,1.645,32.649,13.746,24.731,1.1718,18.212,2.2568,4.8777,2.2971,0.0084787,0.80354,0.10139,53.645,43.462,62.414,53.571,24.27,60.364,23.042,39.178,40.044,47.386,45.989,41.457,17.055
8,15,476,0.34177,3639.9,4604.7,8.9639,27.05,42.265,2695.9,78.232,120.39,0.37491,79.76,49.868,2623.5,26.087,49.304,3091.0,23.049,60.354,111.13,339.33,94.685,76.656,31.518,8.8228,27.485,7.0483,19.346,1.4937,32.293,13.369,25.71,1.46,18.923,2.025,4.683,2.1799,0.021041,1.0657,0.13093,53.281,43.382,63.186,54.864,33.741,58.15,22.087,44.915,37.711,44.923,20.511,40.201,18.0
2,27,389,0.29913,3655.8,4628.7,9.5744,26.626,42.611,2698.8,74.506,120.43,0.69052,81.563,50.326,2626.3,25.46,49.523,3100.1,22.85,63.073,134.25,341.52,94.262,79.097,31.524,9.0434,26.573,6.8618,18.905,1.0578,33.077,13.73,24.598,1.3239,18.529,1.4073,4.9521,2.3177,0.030274,0.85175,0.064764,53.351,44.183,63.624,55.621,29.785,63.759,21.115,81.84,39.059,45.43,25.464,41.585,17.105
10,16,148,0.22345,3632.2,4552.1,9.3669,26.94,42.23,2717.3,74.12,120.41,0.32198,79.968,47.349,2646.8,23.015,50.054,3112.2,24.05,65.297,180.13,342.65,94.549,77.474,32.158,9.0444,26.611,7.1602,18.432,1.6446,32.842,13.746,24.601,1.2535,18.281,2.2587,4.8703,2.2466,0.018654,0.80731,0.11262,53.597,44.218,63.43,54.161,22.233,63.803,23.018,37.128,30.3,46.659,36.95,41.111,15.454
17,30,426,0.22108,3729.0,4514.8,9.3913,26.807,42.08,2694.7,74.146,120.48,0.36478,80.518,49.145,2622.9,23.924,49.158,3093.6,22.548,66.501,245.93,340.38,91.106,77.367,32.085,9.113,25.75,6.9945,19.203,1.6877,33.031,13.807,23.394,1.2905,19.106,2.2915,4.9193,2.3315,0.011365,0.83421,0.099519,53.255,44.034,63.301,53.936,21.984,60.528,21.704,43.293,35.583,44.586,51.673,44.09,19.071
9,72,214,0.20714,3649.0,4587.5,9.2781,26.852,41.889,2716.2,74.664,120.41,0.3232,79.829,50.309,2646.2,25.232,48.724,3110.1,21.837,66.164,242.66,345.33,94.395,77.047,32.724,8.7668,25.909,6.7325,18.445,1.6657,33.902,13.645,24.173,1.1121,18.012,2.2326,4.7605,2.184,0.011661,0.81601,0.10676,54.168,43.045,63.433,54.774,20.761,61.942,23.417,37.744,39.01,43.58,50.797,41.295,20.737
12,73,172,0.2677,3639.0,4312.9,9.8263,27.167,42.348,2641.7,71.328,120.44,0.36873,79.833,52.346,2567.0,25.6,50.527,3044.7,24.476,64.198,203.32,335.31,94.955,76.91,32.006,8.9063,25.151,6.6322,19.962,1.7508,32.834,13.999,21.996,1.3115,20.377,2.3449,5.1994,2.4236,0.021321,0.88538,0.093873,54.707,43.833,62.517,51.368,26.369,67.365,19.651,43.915,45.005,47.754,39.896,39.663,15.856
3,27,298,0.22471,3689.3,4566.1,9.3437,27.084,42.066,2698.4,74.348,120.37,0.3317,80.084,49.256,2626.3,24.824,48.548,3097.8,22.836,65.704,232.11,338.82,94.659,77.153,32.031,8.7697,26.583,6.7347,18.845,1.6895,32.954,13.867,23.994,1.1438,18.817,2.2499,4.7425,2.3842,0.0091309,0.83597,0.10599,53.938,43.232,62.508,54.534,22.188,60.651,21.48,39.403,35.911,43.174,47.004,41.124,18.398
5,53,151,0.39076,3717.5,4361.4,9.3057,26.706,42.622,2687.9,74.471,120.43,0.32146,80.292,49.892,2615.8,25.428,50.263,3091.7,22.254,65.83,242.58,336.34,94.656,76.844,31.901,8.9332,25.364,6.9068,19.526,1.6716,32.229,13.941,23.575,1.2955,19.549,2.2661,4.9783,2.3217,0.024044,0.96935,0.10718,54.855,44.064,62.705,52.777,38.628,59.75,20.499,38.324,37.781,47.143,50.978,41.608,22.894
13,25,483,-0.00043563,3739.7,4811.0,9.8471,26.852,42.412,2860.1,77.085,120.38,0.26506,76.871,49.702,2797.7,23.241,48.467,3220.7,24.076,68.063,328.05,367.52,93.717,77.374,34.529,8.1772,28.455,6.8283,15.827,1.5964,37.119,12.926,26.453,1.0053,14.113,2.126,4.2958,2.1434,0.013639,0.5326,0.077793,53.771,44.212,64.854,56.873,0.47723,63.658,33.157,28.407,37.222,42.987,70.967,43.136,14.78
