faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0,384,180,0.2906,3655.3,4587.8,9.2524,26.613,42.43,2707.9,74.231,120.36,0.33626,79.981,50.203,2636.2,24.986,50.663,3105.5,23.561,65.022,213.56,339.92,94.597,77.024,31.818,8.9758,26.979,7.0403,18.819,1.6323,32.314,13.812,24.453,1.3141,18.936,2.2967,4.9248,2.351,0.019955,0.84344,0.093019,53.41,44.081,62.774,53.992,28.45,61.497,21.946,39.88,38.696,48.068,42.42,40.262,16.739
0,245,477,0.24466,3672.0,4493.6,9.2959,26.93,42.379,2690.4,75.218,120.42,0.32331,80.43,49.269,2618.7,22.794,50.352,3089.0,22.703,65.28,211.43,339.41,94.635,77.309,32.47,8.9647,26.152,6.8727,19.075,1.6847,32.891,13.863,23.588,1.3183,18.95,2.2699,4.9821,2.3841,0.019882,0.8639,0.11187,53.362,43.653,63.514,53.849,23.68,59.047,21.643,39.201,35.948,47.348,43.274,41.588,18.699
0,187,155,0.27557,3646.2,4476.4,9.218,26.959,41.984,2695.0,74.609,120.38,0.34265,80.155,50.262,2622.0,25.947,51.149,3094.6,23.134,65.767,228.6,339.58,94.699,77.019,31.606,8.976,26.225,6.7935,19.224,1.6247,32.97,13.86,23.31,1.3095,18.46,2.2907,4.8762,2.2483,0.019439,0.86337,0.0986,52.772,44.373,62.219,53.121,27.31,61.517,21.549,41.258,38.87,49.194,46.758,40.369,17.733
0,63,259,0.22608,3717.6,4517.5,9.2843,27.206,42.487,2709.0,74.272,120.45,0.34176,80.411,51.635,2637.0,25.396,51.792,3106.6,23.109,65.728,227.89,341.37,94.491,77.555,32.385,8.9279,26.012,7.0273,18.957,1.6501,32.772,13.915,23.95,1.2262,18.338,2.2698,4.8805,2.3794,0.012592,0.83988,0.095941,54.528,43.391,63.691,53.897,22.3,61.996,22.022,40.729,42.91,50.68,47.21,41.384,17.7
0,238,47,0.27511,3680.6,4503.9,9.3919,26.674,42.389,2691.6,74.896,120.4,0.35259,80.328,49.119,2619.3,26.513,50.685,3091.5,23.237,66.206,236.78,339.94,94.611,77.216,31.687,9.0254,25.68,6.8499,18.604,1.6763,32.823,13.839,23.669,1.3503,18.874,2.2637,4.9501,2.4381,0.029625,0.83994,0.11852,53.658,44.44,63.773,53.503,26.84,60.206,21.196,40.817,35.507,48.119,49.662,41.039,17.379
0,264,494,0.23986,3611.7,4468.3,9.4023,26.768,42.591,2685.7,74.352,120.35,0.35915,80.317,49.067,2612.8,24.811,49.782,3087.1,21.955,65.999,232.04,338.18,94.936,76.985,32.331,8.9005,26.044,7.0042,19.109,1.6754,32.883,13.846,23.355,1.3177,19.459,2.2587,4.9118,2.4086,0.0321,0.8629,0.085557,54.284,44.519,62.285,53.26,23.625,62.216,20.845,42.644,35.354,46.029,48.289,39.917,20.533
0,134,429,0.26112,3599.8,4548.8,9.3646,27.216,41.997,2714.3,75.308,120.4,0.32712,79.927,50.425,2643.8,25.268,49.262,3109.7,23.71,65.214,219.88,342.07,94.577,77.603,32.17,8.895,26.602,6.8662,18.823,1.6678,33.109,13.831,24.486,1.1438,18.337,2.2455,4.6876,2.2787,0.025846,0.8484,0.10785,53.715,45.17,62.188,54.374,25.906,62.627,22.951,38.436,39.35,44.827,45.083,41.255,16.305
0,62,461,0.26779,3668.6,4441.9,9.3469,26.896,42.553,2699.8,74.64,120.41,0.35192,80.275,50.229,2628.7,23.52,49.823,3098.7,21.948,66.13,237.64,340.33,94.623,77.329,31.433,9.0622,26.012,6.9995,18.541,1.6478,33.107,13.93,23.489,1.4287,18.878,2.2839,4.8995,2.2398,0.017873,0.83743,0.11162,53.616,43.481,64.146,54.05,26.659,61.286,21.788,41.868,38.774,46.124,49.446,41.283,20.493
0,419,312,0.2657,3689.9,4462.5,9.3499,26.705,42.581,2705.3,75.126,120.43,0.33922,80.255,49.01,2633.5,24.826,48.9,3104.4,23.107,65.627,223.56,340.0,94.507,77.243,32.113,8.841,26.379,6.7547,18.909,1.6632,32.913,13.666,24.045,1.2249,18.983,2.288,4.7471,2.2092,0.011647,0.8322,0.085514,53.459,43.952,63.711,54.071,26.073,61.481,21.757,40.177,35.187,43.988,45.937,41.39,17.7
0,135,34,0.25563,3649.8,4558.2,9.2936,27.183,42.265,2710.4,75.809,120.41,0.3147,79.816,51.7,2639.8,23.98,50.312,3108.5,22.29,65.641,228.7,342.34,94.585,77.042,32.252,8.9761,26.467,6.5973,18.416,1.6395,33.139,13.85,24.283,1.136,18.681,2.2484,4.8191,2.2674,0.0317,0.84316,0.077485,54.583,43.942,63.025,53.868,25.39,61.737,22.444,38.117,43.102,47.255,47.3,41.171,19.688
0,219,39,0.26292,3627.3,4545.1,9.1865,26.752,42.075,2700.9,75.217,120.37,0.33433,80.178,51.454,2628.8,23.91,48.948,3097.0,22.719,65.962,234.3,341.78,94.732,77.281,32.191,8.6762,26.415,7.0533,19.09,1.6628,32.948,13.749,23.861,1.2178,18.965,2.2521,4.8547,2.3398,0.016724,0.82152,0.099463,54.034,43.993,63.09,54.109,25.592,61.293,21.935,40.073,42.379,44.1,48.98,41.424,18.639
0,337,379,0.22539,3669.9,4433.1,9.4145,26.943,42.237,2714.1,75.525,120.42,0.34091,79.912,48.403,2643.1,26.62,49.672,3109.8,22.477,65.673,230.02,341.65,94.672,77.164,31.748,8.6332,26.534,6.8818,18.562,1.6297,32.677,13.548,24.387,1.3159,18.134,2.2362,4.861,2.325,0.0014112,0.81852,0.10042,53.66,44.294,62.899,54.203,22.073,61.317,22.573,40.302,33.399,45.774,48.024,42.216,19.247
0,246,201,0.21673,3697.2,4542.8,9.2664,26.99,42.303,2704.3,74.995,120.39,0.33576,79.955,50.962,2632.9,23.14,49.749,3100.9,22.884,65.644,229.19,341.21,94.505,76.999,31.856,8.8715,26.641,6.8593,18.403,1.6275,33.295,13.739,24.188,1.2336,18.758,2.238,4.849,2.3239,0.040402,0.84808,0.092117,54.003,43.462,63.389,54.497,21.174,60.825,22.341,40.694,40.931,45.953,47.403,41.328,18.293
0,2,429,0.23035,3646.6,4506.4,9.4207,26.89,42.54,2708.3,75.153,120.4,0.32781,79.958,50.097,2636.9,26.592,49.524,3107.5,22.786,64.193,193.04,339.01,94.876,77.576,31.28,8.8741,27.112,6.8972,18.965,1.6319,32.22,13.696,24.381,1.3004,18.706,2.2317,4.8936,2.3247,0.0056179,0.85281,0.092827,54.262,43.487,62.44,54.029,22.373,61.881,21.829,38.928,38.384,45.434,37.852,40.686,18.48
0,356,439,0.24754,3663.3,4439.9,9.4259,26.766,42.263,2694.5,74.353,120.44,0.34998,80.536,49.793,2623.2,23.929,49.586,3093.7,23.211,65.891,225.73,339.63,94.628,77.427,32.383,8.9473,26.152,6.8316,19.127,1.6897,32.669,13.926,23.808,1.2988,18.796,2.2884,4.9222,2.3596,0.015625,0.84007,0.099196,53.266,44.428,63.403,53.516,24.828,61.691,21.615,41.791,37.492,45.575,46.687,41.534,17.441
0,413,134,0.24734,3718.0,4510.6,9.4307,27.208,42.444,2707.4,75.241,120.41,0.32498,80.128,50.486,2636.2,25.563,50.2,3106.3,23.345,65.918,233.7,341.43,94.397,77.445,32.229,8.8737,26.518,6.9645,18.363,1.6355,33.06,13.715,23.618,1.1439,18.44,2.2283,4.7756,2.2854,0.0084469,0.83838,0.09344,54.096,42.718,63.506,53.953,24.34,61.031,22.194,37.855,39.531,46.996,48.72,42.054,17.136
0,236,169,0.25967,3605.7,4537.3,9.4521,26.861,42.51,2700.1,74.767,120.38,0.35622,80.341,49.765,2628.0,24.571,48.318,3097.2,22.75,66.297,240.01,341.77,94.578,77.549,32.395,8.8971,26.617,6.8947,18.555,1.638,33.394,13.834,23.815,1.1389,18.671,2.2762,4.9106,2.4076,0.0087848,0.83658,0.10392,54.049,43.586,62.346,53.783,25.24,62.602,22.148,42.02,37.407,42.641,50.622,40.918,18.538
0,252,385,0.26603,3692.5,4515.3,9.3633,26.899,42.475,2691.4,75.128,120.37,0.33419,80.255,49.783,2619.6,25.762,52.166,3093.2,23.276,66.27,238.33,337.99,94.876,77.013,32.021,8.9338,25.819,6.7929,19.186,1.6432,32.225,13.936,23.307,1.2962,18.596,2.3232,4.8556,2.3625,0.030539,0.83528,0.095836,53.843,43.465,62.685,54.18,26.031,59.136,21.118,40.274,37.463,51.548,50.169,40.379,17.408
0,253,90,0.26082,3661.3,4498.3,9.4032,27.142,42.224,2719.1,75.644,120.4,0.32509,79.721,50.054,2648.1,25.98,48.985,3115.5,22.444,65.771,235.19,342.09,94.695,77.01,32.073,8.9122,26.531,6.6131,18.658,1.6163,32.721,13.646,24.908,1.0687,18.279,2.2316,4.7861,2.2109,0.028824,0.82515,0.098147,53.063,44.521,62.377,53.321,25.466,59.775,22.916,39.197,38.258,44.185,48.626,40.21,19.404
0,289,199,0.2152,3630.4,4602.8,9.4774,26.746,42.107,2707.9,75.188,120.41,0.34444,79.981,49.789,2637.2,24.943,49.122,3103.9,23.603,65.644,230.91,342.75,94.55,77.752,32.2,8.7872,26.861,6.7325,18.543,1.6452,32.722,13.908,23.984,1.3432,18.339,2.2657,4.8533,2.193,0.0077084,0.81067,0.10883,53.886,43.983,63.084,54.473,21.315,62.304,22.625,40.11,37.478,44.503,47.1,42.179,16.486
0,127,490,0.2178,3681.9,4566.8,9.2384,26.89,42.348,2701.4,75.484,120.38,0.33723,80.194,50.441,2630.9,24.317,48.856,3101.4,22.219,65.994,232.15,340.44,94.498,77.246,31.937,8.8041,26.138,6.9576,18.558,1.6692,32.919,13.985,23.906,1.418,18.603,2.2761,4.8678,2.2771,0.026169,0.81705,0.10249,53.992,43.298,63.27,54.845,21.279,63.453,21.736,40.312,39.398,43.887,47.991,41.197,19.774
0,294,274,0.2389,3653.3,4522.0,9.3548,26.927,42.103,2704.3,74.611,120.39,0.32464,79.982,49.296,2632.6,24.061,50.033,3101.1,21.926,64.91,209.65,339.62,94.813,77.237,32.32,9.033,26.84,6.9446,18.656,1.6626,32.724,13.835,24.631,1.269,18.177,2.2063,4.7981,2.2647,0.014594,0.85937,0.097773,53.392,43.932,62.269,54.569,23.337,60.66,22.139,38.867,36.027,46.61,42.82,40.502,20.58
0,470,494,0.2696,3674.7,4446.5,9.4074,27.037,42.296,2714.0,75.205,120.41,0.32653,79.906,50.863,2643.2,25.581,50.211,3111.4,21.942,65.322,227.43,340.78,94.611,77.306,31.904,8.8704,26.365,7.2653,19.049,1.6248,32.925,13.84,24.705,1.1992,18.919,2.305,4.8876,2.247,0.016126,0.87668,0.10343,53.805,44.413,63.035,53.523,26.346,60.769,22.769,38.802,40.639,47.022,46.047,41.529,20.562
0,373,224,0.26495,3644.6,4487.9,9.2579,26.885,42.633,2708.7,74.579,120.41,0.32121,79.977,50.952,2636.9,25.703,49.506,3104.9,23.444,65.394,223.38,342.42,94.575,76.959,32.248,8.6835,26.661,6.8046,18.688,1.6463,33.653,13.717,24.124,1.2267,18.097,2.2728,4.8049,2.2866,0.01593,0.8549,0.091165,54.091,43.523,63.679,53.382,26.012,63.091,22.569,38.127,40.902,45.391,45.458,41.177,16.962
0,481,146,0.21687,3679.6,4544.7,9.4823,27.242,42.51,2705.5,74.572,120.38,0.33763,80.421,50.519,2634.2,24.77,51.692,3103.3,22.523,65.699,227.07,341.72,94.506,77.45,32.465,8.8833,26.055,7.1674,18.646,1.6369,32.986,13.828,24.243,1.1925,18.464,2.2415,4.7512,2.2845,0.023475,0.84452,0.10675,53.53,43.61,62.509,53.974,21.259,61.052,22.037,39.691,39.627,50.45,47.397,40.816,19.043
0,406,444,0.21644,3723.3,4512.1,9.4543,26.862,42.629,2722.5,75.357,120.4,0.3259,79.976,50.088,2652.9,24.803,49.163,3115.6,22.706,65.582,230.04,345.94,94.366,77.684,32.626,8.8262,26.52,6.7785,18.926,1.6539,33.038,13.772,24.265,1.3196,17.891,2.2761,4.7945,2.243,0.018588,0.8105,0.099675,53.6,44.086,62.809,54.144,21.452,63.869,23.557,38.253,38.36,44.596,46.812,41.61,18.571
0,420,357,0.18949,3635.4,4596.4,9.3091,27.18,42.692,2714.0,75.718,120.42,0.31712,80.042,50.756,2643.0,27.442,50.676,3109.7,23.124,65.222,217.99,342.95,94.582,77.403,32.337,8.7975,25.991,6.8693,18.783,1.6516,32.73,13.944,24.737,1.2868,17.603,2.2978,4.7217,2.3121,0.018868,0.82764,0.087586,53.667,43.678,63.146,54.485,18.419,59.748,22.761,37.254,40.324,48.098,44.042,40.769,17.663
0,461,441,0.1944,3687.8,4499.7,9.4117,26.637,42.302,2701.1,74.875,120.41,0.31404,80.103,49.839,2630.2,25.529,50.865,3096.5,23.133,66.29,245.79,343.13,94.59,77.527,32.358,8.8996,25.657,6.8341,18.142,1.6537,33.53,14.017,23.36,1.361,18.545,2.2453,4.7462,2.3666,0.026244,0.81471,0.088425,54.24,43.947,63.511,53.073,18.931,59.398,22.284,37.044,37.626,48.536,50.901,40.83,17.66
0,372,107,0.23268,3632.2,4541.8,9.3723,26.593,42.115,2716.0,74.703,120.39,0.34606,79.451,50.016,2645.9,26.001,49.718,3110.4,23.612,65.317,228.27,343.95,94.645,76.795,32.352,8.8577,26.501,6.892,18.629,1.6835,33.164,13.684,24.175,1.3425,18.161,2.2587,4.8083,2.3143,0.023245,0.8205,0.101,53.285,43.98,62.727,54.569,23.15,61.772,23.017,40.207,38.147,45.881,46.589,41.395,16.599
0,374,175,0.30519,3683.6,4497.1,9.3254,27.188,42.314,2708.3,75.356,120.4,0.33254,80.15,49.936,2637.9,23.485,50.625,3106.3,23.703,65.36,227.33,340.73,94.514,77.456,31.774,8.8264,26.469,6.8725,18.872,1.6079,32.383,13.717,24.91,1.2995,18.587,2.2206,4.7679,2.2731,0.014594,0.87184,0.082936,53.293,43.745,62.89,53.656,29.481,62.428,22.434,39.688,37.912,47.98,46.725,41.286,16.442
0,226,4,0.25012,3670.9,4487.3,9.3704,26.953,42.409,2704.6,74.702,120.39,0.33746,79.998,47.974,2633.4,24.235,49.712,3102.1,24.057,65.679,229.85,341.62,94.615,77.462,32.356,8.8995,26.231,6.8108,18.711,1.6823,32.728,13.769,23.649,1.2757,18.51,2.2691,4.8079,2.3479,0.017866,0.8357,0.098577,53.724,43.828,62.934,54.243,24.691,61.171,22.103,40.021,32.138,45.867,47.491,40.851,15.486
0,409,484,0.23789,3649.3,4519.6,9.4639,27.053,42.212,2703.2,74.9,120.38,0.34781,79.98,49.391,2631.4,26.059,49.495,3101.5,22.892,66.115,243.04,341.05,94.668,77.224,32.043,8.7989,26.728,6.8545,18.79,1.6434,33.059,14.058,24.141,1.2857,18.794,2.2592,4.7327,2.2941,0.027552,0.85554,0.11292,53.635,43.234,63.154,53.94,23.162,59.926,22.012,41.107,36.309,45.366,50.931,40.929,18.32
0,179,324,0.24188,3673.1,4553.8,9.4369,26.796,42.346,2711.8,74.985,120.41,0.32008,80.19,51.559,2640.9,25.287,50.646,3107.6,23.151,65.298,218.77,341.66,94.523,77.621,31.586,8.861,26.611,7.0734,18.729,1.6661,32.648,13.737,24.431,1.2504,18.127,2.2691,4.8521,2.3318,0.020182,0.83309,0.089249,54.539,43.259,62.639,54.136,24.247,61.259,22.377,37.665,42.688,48.029,44.947,40.672,17.6
0,309,183,0.26366,3622.3,4523.4,9.336,26.758,42.385,2696.0,75.193,120.38,0.33542,80.189,49.637,2624.6,24.775,50.469,3093.8,21.766,65.723,227.62,340.09,94.676,77.358,31.856,8.9184,25.955,6.9392,18.786,1.6528,32.628,13.602,23.563,1.2166,19.017,2.3252,4.909,2.3036,0.020657,0.8645,0.094298,53.758,42.884,63.128,53.55,25.767,60.981,21.95,39.846,37.03,47.619,47.5,40.605,20.972
0,35,248,0.22853,3661.5,4454.8,9.3554,26.492,42.136,2693.4,75.413,120.41,0.3269,80.269,49.994,2622.5,25.829,50.876,3089.7,23.417,65.727,227.57,340.46,94.889,77.398,32.213,8.8738,26.135,6.9916,18.438,1.6768,33.078,13.878,23.889,1.1358,19.054,2.3065,4.9607,2.3439,0.016764,0.85076,0.10042,54.378,43.373,63.175,53.233,22.846,61.137,21.919,38.751,38.081,48.561,47.1,40.965,16.967
0,87,497,0.2686,3611.0,4540.6,9.366,26.598,42.349,2713.9,75.361,120.39,0.33145,80.047,49.427,2642.3,25.279,49.642,3110.6,22.748,65.949,238.19,341.54,94.761,77.282,32.082,8.8572,26.497,6.7527,19.053,1.6153,32.866,13.744,24.721,1.4844,18.252,2.2799,4.817,2.3412,0.01101,0.80197,0.092104,53.185,43.809,62.486,54.046,26.504,59.842,22.362,39.631,36.412,45.705,48.866,41.276,18.597
0,313,266,0.27145,3680.7,4521.9,9.2254,27.408,42.235,2700.5,75.521,120.38,0.35763,80.132,49.876,2628.9,26.3,50.509,3099.1,23.293,66.079,235.07,340.67,94.564,77.249,32.112,8.8815,26.845,6.8286,18.381,1.688,33.218,13.63,24.363,1.1095,18.927,2.2538,4.9048,2.2518,0.020627,0.81233,0.089839,53.971,44.12,63.002,54.051,26.688,61.323,22.102,42.545,37.736,47.713,49.186,41.667,17.266
0,132,249,0.26744,3632.4,4572.3,9.417,27.181,42.072,2709.8,74.747,120.4,0.33626,80.148,51.031,2639.4,24.753,49.678,3105.8,23.487,66.01,237.16,342.68,94.519,77.22,32.483,8.8137,26.621,6.9685,18.423,1.6495,33.256,13.899,23.686,1.1097,18.416,2.2653,4.8617,2.2387,0.0074522,0.81722,0.077143,54.173,44.085,62.159,54.32,26.297,61.692,22.895,39.718,41.133,45.788,49.188,41.761,16.83
0,342,169,0.24681,3641.7,4519.8,9.3864,27.13,42.218,2707.6,74.434,120.41,0.34083,80.446,48.098,2637.2,23.658,51.114,3100.9,23.504,66.441,247.54,343.02,94.508,77.754,32.211,8.8731,26.069,7.0134,18.975,1.6564,33.226,13.862,23.83,1.3698,18.2,2.2596,4.8611,2.2724,0.009761,0.83262,0.098817,53.125,43.559,63.319,53.753,24.229,60.891,23.112,40.513,32.502,49.112,51.691,41.759,16.706
0,151,403,0.25943,3655.7,4491.7,9.3509,26.952,42.369,2704.2,75.126,120.4,0.34244,79.96,50.582,2632.5,26.202,50.138,3101.3,23.11,65.471,227.01,341.58,94.682,77.13,32.072,8.9486,26.677,6.9589,18.405,1.6918,32.91,14.06,23.886,1.2405,18.723,2.2384,4.905,2.2151,0.026711,0.84255,0.11175,54.079,43.837,63.751,54.037,25.277,60.332,22.213,40.344,39.812,46.854,45.887,41.004,17.813
0,360,65,0.30066,3655.5,4476.5,9.2372,26.936,42.27,2702.8,75.78,120.41,0.33073,80.055,49.037,2630.8,22.983,51.312,3101.7,22.989,65.303,217.54,339.21,94.719,77.292,31.991,9.0364,26.544,6.9788,19.051,1.6746,32.305,13.806,23.997,1.33,18.162,2.268,4.8101,2.2854,0.018804,0.86321,0.097397,53.977,44.0,63.126,53.912,29.494,60.456,21.816,39.542,35.265,49.571,44.594,40.949,18.082
0,37,235,0.26996,3642.8,4524.9,9.3581,26.671,42.909,2716.8,75.271,120.4,0.32777,80.074,50.6,2646.6,25.658,49.381,3113.4,22.852,66.279,241.67,343.31,94.439,77.476,32.516,8.8844,26.749,6.9109,18.679,1.6307,32.679,13.889,24.224,1.2957,18.014,2.2253,4.795,2.2392,0.01151,0.81334,0.086066,53.95,43.721,63.759,54.495,26.889,60.975,22.506,38.192,39.866,45.101,50.315,41.976,18.231
0,209,194,0.25277,3624.8,4512.6,9.4212,27.069,42.434,2701.8,75.153,120.42,0.34971,80.081,52.091,2629.6,24.824,50.501,3098.8,22.712,66.072,238.27,341.48,94.682,77.542,31.749,9.0134,26.155,6.9615,19.168,1.6806,33.342,13.921,23.669,1.4815,18.983,2.2983,4.9323,2.3035,0.020846,0.84155,0.11115,54.501,43.352,62.998,53.971,24.683,61.309,22.255,41.515,44.253,47.692,49.637,41.662,18.658
0,129,132,0.2147,3678.8,4510.1,9.3649,26.821,42.496,2713.7,75.254,120.42,0.34752,79.928,51.2,2642.3,24.397,50.662,3109.5,22.749,65.171,217.25,342.63,94.497,77.081,32.327,8.7818,26.958,6.9721,18.518,1.6854,33.003,13.719,24.627,1.2627,18.339,2.2324,4.6612,2.3536,0.033065,0.84817,0.10027,53.304,43.054,63.434,54.233,20.923,62.053,22.516,40.462,41.63,48.067,44.239,41.772,18.616
0,201,218,0.24152,3667.6,4475.3,9.2716,26.955,42.288,2698.4,74.011,120.39,0.35347,79.953,49.986,2626.4,25.005,49.215,3093.6,23.818,65.659,222.24,343.36,94.743,77.188,32.597,8.8275,26.143,6.8828,19.098,1.6817,33.089,13.809,23.149,1.3333,18.518,2.2448,4.8682,2.3172,0.019589,0.82396,0.097179,53.913,42.827,63.322,53.283,23.924,64.107,22.442,41.016,38.06,44.718,45.761,40.581,15.984
0,362,208,0.26517,3639.9,4486.9,9.3043,26.807,42.2,2698.6,75.558,120.38,0.33558,80.205,51.009,2627.4,24.898,52.326,3098.8,23.729,65.031,212.21,338.11,94.686,77.516,32.004,8.9378,26.174,7.0136,18.969,1.6721,32.047,13.739,24.179,1.3828,18.903,2.2521,4.7327,2.2836,0.029139,0.87207,0.10445,53.465,43.032,63.918,53.521,25.905,59.113,21.486,39.673,41.071,51.918,43.578,40.76,16.38
0,408,250,0.24703,3652.6,4505.5,9.4067,27.265,42.109,2701.2,74.293,120.4,0.31907,80.607,49.71,2629.9,24.275,49.433,3099.8,23.008,66.19,236.48,341.05,94.514,77.483,32.368,9.1132,26.087,7.0166,18.93,1.6928,33.367,13.768,24.097,1.3499,19.264,2.2329,4.8781,2.261,0.013936,0.83091,0.097792,53.503,43.564,62.513,53.489,23.993,61.978,22.098,38.173,37.248,45.222,49.799,40.75,17.888
0,259,304,0.23277,3661.5,4560.9,9.3006,27.041,42.666,2711.4,76.446,120.42,0.33246,79.895,51.175,2639.8,24.839,50.237,3107.3,22.372,65.421,224.1,341.31,94.557,77.257,32.033,8.8723,26.685,6.7964,18.991,1.6401,33.017,13.856,24.456,1.1599,18.109,2.2476,4.7805,2.2303,0.014186,0.80733,0.090907,53.704,43.667,64.112,53.986,23.224,61.97,22.764,40.083,41.558,47.082,45.597,41.735,19.529
0,469,138,0.25098,3654.7,4549.5,9.3174,27.003,42.439,2703.2,74.515,120.37,0.33422,80.26,51.889,2632.2,25.511,48.182,3098.3,22.648,65.793,228.47,343.55,94.392,77.267,32.695,8.912,26.452,6.8694,18.929,1.7011,33.186,13.901,23.266,1.2254,18.247,2.3246,4.8927,2.3469,0.0019101,0.81944,0.095789,54.022,43.781,63.535,52.803,24.113,62.576,22.878,39.451,43.66,42.326,47.143,40.78,18.706
0,134,354,0.32809,3717.4,4534.0,9.3009,26.784,42.492,2697.0,75.076,120.42,0.34322,80.429,50.544,2625.3,25.244,49.166,3098.0,22.168,66.339,241.6,339.92,94.349,77.61,31.492,8.951,26.585,6.9132,19.067,1.6498,32.624,13.771,23.219,1.1021,18.806,2.2682,4.9266,2.298,0.015827,0.8507,0.096258,53.826,43.96,63.347,53.918,32.182,60.545,21.237,40.529,39.701,44.605,50.593,41.75,19.926
0,463,226,0.32483,3681.4,4527.6,9.4392,26.914,42.116,2713.5,74.59,120.41,0.32918,80.014,50.272,2643.0,25.946,50.9,3111.6,23.303,65.928,242.22,340.36,94.698,77.006,32.151,8.878,26.816,6.8699,18.88,1.6173,32.141,14.016,24.545,1.2832,19.362,2.2973,4.8513,2.248,0.0076306,0.85816,0.11503,54.077,43.588,62.652,53.613,31.846,60.111,22.173,39.729,38.902,48.618,49.978,40.793,17.404
0,160,330,0.2425,3724.3,4474.3,9.3464,27.328,42.082,2718.7,75.604,120.41,0.31407,79.776,49.483,2647.1,25.406,49.051,3115.7,23.272,65.358,226.62,341.61,94.491,77.001,31.746,8.992,26.993,7.183,18.514,1.6621,33.12,13.722,24.646,1.1316,18.547,2.2394,4.7921,2.2911,0.014134,0.8521,0.096673,53.69,43.27,63.375,54.438,23.766,59.741,22.709,36.819,36.578,44.338,46.654,41.563,17.447
0,25,246,0.27741,3708.7,4529.1,9.2204,26.763,42.515,2707.6,74.536,120.43,0.35347,80.348,50.795,2636.0,25.769,50.316,3105.6,24.238,65.687,229.37,341.49,94.387,77.32,32.636,8.8591,26.059,7.0271,18.977,1.6302,32.838,13.812,24.148,1.1592,18.562,2.283,4.8346,2.2232,0.033311,0.85844,0.099873,54.845,43.78,62.806,53.946,27.232,63.644,22.068,42.562,40.439,47.265,47.181,41.042,15.076
0,239,334,0.24758,3613.4,4480.3,9.4426,26.476,42.267,2709.4,75.163,120.38,0.3504,79.941,50.94,2638.3,26.348,49.496,3106.6,22.508,65.848,235.95,341.74,94.614,77.552,32.19,8.8993,26.63,6.8657,19.254,1.6858,32.62,13.873,23.913,1.3597,17.932,2.2492,4.7859,2.3469,0.015375,0.83253,0.10777,52.659,44.266,63.04,54.289,24.544,59.889,22.215,42.099,40.865,45.368,49.003,40.714,19.182
0,339,256,0.23528,3615.2,4510.3,9.3371,26.924,42.489,2690.6,75.959,120.41,0.33368,80.506,50.43,2619.6,24.754,48.383,3090.8,21.591,65.791,226.34,337.99,94.656,77.434,32.523,8.8428,26.381,7.0123,18.75,1.6802,33.106,13.937,23.405,1.2072,18.682,2.2699,4.8649,2.3663,0.028905,0.85176,0.10098,52.918,43.881,63.766,53.475,22.784,60.482,21.591,40.171,39.366,42.792,46.925,41.245,21.323
0,160,261,0.23881,3645.0,4513.6,9.3377,27.506,42.369,2714.5,75.081,120.39,0.33087,80.052,50.699,2644.4,23.481,49.711,3108.1,23.352,65.89,234.42,343.71,94.687,77.673,32.195,8.6909,26.404,6.942,19.068,1.6566,32.741,13.801,24.224,1.1998,18.389,2.2607,4.787,2.3597,0.0076329,0.79083,0.078535,54.37,43.882,61.973,52.97,23.319,62.94,23.444,38.846,40.157,45.865,48.868,39.86,17.096
0,297,222,0.24205,3696.3,4587.0,9.321,26.77,41.962,2710.5,75.758,120.41,0.31739,79.834,50.517,2639.6,25.433,50.688,3107.6,22.428,65.232,223.41,340.35,94.589,77.156,32.098,8.9076,26.984,6.8551,18.941,1.6517,32.915,13.833,24.383,1.2864,18.363,2.2434,4.8292,2.252,0.020367,0.82465,0.09819,53.882,44.542,63.553,53.783,23.636,58.378,22.132,37.594,39.621,48.126,44.922,42.017,19.412
0,334,371,0.24312,3682.5,4505.1,9.1973,26.9,42.286,2693.3,75.258,120.4,0.34102,80.479,49.85,2620.9,26.3,50.726,3094.1,22.85,65.461,220.93,337.26,94.595,77.185,31.79,8.999,26.265,7.0291,18.883,1.6542,32.672,13.724,23.707,1.3003,19.365,2.262,4.9611,2.4007,0.02035,0.89445,0.097187,53.75,44.31,63.117,53.629,23.882,60.56,21.182,40.147,37.659,48.215,45.143,41.483,18.411
